station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,status,last_refresh
117,1,2,17,0,2024-09-20 18:57:54,IN_SERVICE,2024-09-20 18:58:34.529606
118,5,1,14,0,2024-09-20 18:57:10,IN_SERVICE,2024-09-20 18:58:34.529606
120,6,1,12,0,2024-09-20 18:56:53,IN_SERVICE,2024-09-20 18:58:34.529606
121,2,6,12,0,2024-09-20 18:55:54,IN_SERVICE,2024-09-20 18:58:34.529606
122,18,2,4,0,2024-09-20 18:41:31,IN_SERVICE,2024-09-20 18:58:34.529606
124,5,3,12,0,2024-09-20 18:56:53,IN_SERVICE,2024-09-20 18:58:34.529606
126,14,0,2,0,2024-09-20 18:57:55,IN_SERVICE,2024-09-20 18:58:34.529606
128,9,3,16,1,2024-09-20 18:57:38,IN_SERVICE,2024-09-20 18:58:34.529606
130,23,4,13,0,2024-09-20 18:55:55,IN_SERVICE,2024-09-20 18:58:34.529606
131,4,0,12,0,2024-09-20 18:57:51,IN_SERVICE,2024-09-20 18:58:34.529606
132,3,2,7,0,2024-09-20 18:57:43,IN_SERVICE,2024-09-20 18:58:34.529606
134,11,1,0,0,2024-09-20 18:56:28,IN_SERVICE,2024-09-20 18:58:34.529606
135,0,1,19,0,2024-09-20 18:57:10,IN_SERVICE,2024-09-20 18:58:34.529606
137,4,0,20,0,2024-09-20 18:57:29,IN_SERVICE,2024-09-20 18:58:34.529606
138,9,0,3,0,2024-09-20 18:56:20,IN_SERVICE,2024-09-20 18:58:34.529606
144,2,6,12,0,2024-09-20 18:55:51,IN_SERVICE,2024-09-20 18:58:34.529606
146,3,1,16,0,2024-09-20 18:57:57,IN_SERVICE,2024-09-20 18:58:34.529606
148,14,1,1,0,2024-09-20 18:56:08,IN_SERVICE,2024-09-20 18:58:34.529606
149,0,1,15,0,2024-09-20 18:56:27,IN_SERVICE,2024-09-20 18:58:34.529606
150,6,0,30,0,2024-09-20 18:56:39,IN_SERVICE,2024-09-20 18:58:34.529606
152,3,0,25,0,2024-09-20 18:57:50,IN_SERVICE,2024-09-20 18:58:34.529606
153,4,0,16,0,2024-09-20 18:55:50,IN_SERVICE,2024-09-20 18:58:34.529606
155,12,0,0,0,2024-09-20 18:56:30,IN_SERVICE,2024-09-20 18:58:34.529606
156,2,5,13,0,2024-09-20 18:55:18,IN_SERVICE,2024-09-20 18:58:34.529606
158,5,0,15,0,2024-09-20 18:55:30,IN_SERVICE,2024-09-20 18:58:34.529606
161,3,2,15,0,2024-09-20 18:57:18,IN_SERVICE,2024-09-20 18:58:34.529606
162,3,4,13,0,2024-09-20 18:55:51,IN_SERVICE,2024-09-20 18:58:34.529606
163,27,1,2,0,2024-09-20 18:46:50,IN_SERVICE,2024-09-20 18:58:34.529606
164,0,2,18,0,2024-09-20 18:57:56,IN_SERVICE,2024-09-20 18:58:34.529606
165,4,5,3,0,2024-09-20 18:57:32,IN_SERVICE,2024-09-20 18:58:34.529606
166,7,1,4,0,2024-09-20 18:57:02,IN_SERVICE,2024-09-20 18:58:34.529606
167,6,1,17,0,2024-09-20 18:57:00,IN_SERVICE,2024-09-20 18:58:34.529606
168,0,1,18,0,2024-09-20 18:57:35,IN_SERVICE,2024-09-20 18:58:34.529606
169,7,3,10,0,2024-09-20 18:55:47,IN_SERVICE,2024-09-20 18:58:34.529606
171,2,1,17,0,2024-09-20 18:56:59,IN_SERVICE,2024-09-20 18:58:34.529606
172,1,2,13,0,2024-09-20 18:55:24,IN_SERVICE,2024-09-20 18:58:34.529606
174,5,3,12,0,2024-09-20 18:57:11,IN_SERVICE,2024-09-20 18:58:34.529606
175,40,0,14,1,2024-09-20 18:55:52,IN_SERVICE,2024-09-20 18:58:34.529606
176,15,1,0,0,2024-09-20 18:56:15,IN_SERVICE,2024-09-20 18:58:34.529606
177,9,2,1,0,2024-09-20 18:57:50,IN_SERVICE,2024-09-20 18:58:34.529606
179,8,3,5,0,2024-09-20 18:55:58,IN_SERVICE,2024-09-20 18:58:34.529606
181,2,2,16,0,2024-09-20 18:55:19,IN_SERVICE,2024-09-20 18:58:34.529606
182,1,5,14,1,2024-09-20 18:56:14,IN_SERVICE,2024-09-20 18:58:34.529606
183,5,3,20,0,2024-09-20 18:55:16,IN_SERVICE,2024-09-20 18:58:34.529606
184,0,4,16,0,2024-09-20 18:55:37,IN_SERVICE,2024-09-20 18:58:34.529606
186,2,4,14,0,2024-09-20 18:56:01,IN_SERVICE,2024-09-20 18:58:34.529606
187,0,4,12,1,2024-09-20 18:57:21,IN_SERVICE,2024-09-20 18:58:34.529606
188,0,5,19,0,2024-09-20 18:56:06,IN_SERVICE,2024-09-20 18:58:34.529606
189,4,0,16,1,2024-09-20 18:57:55,IN_SERVICE,2024-09-20 18:58:34.529606
190,2,3,15,0,2024-09-20 18:56:02,IN_SERVICE,2024-09-20 18:58:34.529606
191,0,1,15,0,2024-09-20 18:57:35,IN_SERVICE,2024-09-20 18:58:34.529606
193,2,1,17,0,2024-09-20 18:56:19,IN_SERVICE,2024-09-20 18:58:34.529606
194,9,1,6,0,2024-09-20 18:55:39,IN_SERVICE,2024-09-20 18:58:34.529606
196,1,1,18,0,2024-09-20 18:55:51,IN_SERVICE,2024-09-20 18:58:34.529606
197,6,5,8,0,2024-09-20 18:55:16,IN_SERVICE,2024-09-20 18:58:34.529606
199,2,2,16,0,2024-09-20 18:55:24,IN_SERVICE,2024-09-20 18:58:34.529606
200,2,3,11,0,2024-09-20 18:56:13,IN_SERVICE,2024-09-20 18:58:34.529606
202,9,2,19,0,2024-09-20 18:56:06,IN_SERVICE,2024-09-20 18:58:34.529606
203,10,0,14,0,2024-09-20 18:56:15,IN_SERVICE,2024-09-20 18:58:34.529606
204,2,1,21,0,2024-09-20 18:57:19,IN_SERVICE,2024-09-20 18:58:34.529606
206,3,0,13,0,2024-09-20 18:58:01,IN_SERVICE,2024-09-20 18:58:34.529606
207,16,0,0,0,2024-09-20 18:57:33,IN_SERVICE,2024-09-20 18:58:34.529606
208,1,3,16,0,2024-09-20 18:55:42,IN_SERVICE,2024-09-20 18:58:34.529606
210,3,0,17,1,2024-09-20 18:56:59,IN_SERVICE,2024-09-20 18:58:34.529606
212,3,0,17,0,2024-09-20 18:55:27,IN_SERVICE,2024-09-20 18:58:34.529606
213,1,1,18,0,2024-09-20 18:57:45,IN_SERVICE,2024-09-20 18:58:34.529606
215,5,0,15,0,2024-09-20 18:55:45,IN_SERVICE,2024-09-20 18:58:34.529606
216,1,1,18,0,2024-09-20 18:57:33,IN_SERVICE,2024-09-20 18:58:34.529606
219,20,0,3,0,2024-09-20 18:58:03,IN_SERVICE,2024-09-20 18:58:34.529606
220,6,1,8,0,2024-09-20 18:57:06,IN_SERVICE,2024-09-20 18:58:34.529606
222,1,1,18,0,2024-09-20 18:56:35,IN_SERVICE,2024-09-20 18:58:34.529606
223,4,1,11,1,2024-09-20 18:55:29,IN_SERVICE,2024-09-20 18:58:34.529606
227,0,2,18,0,2024-09-20 18:56:37,IN_SERVICE,2024-09-20 18:58:34.529606
228,1,0,14,0,2024-09-20 18:57:39,IN_SERVICE,2024-09-20 18:58:34.529606
229,2,0,10,0,2024-09-20 18:56:28,IN_SERVICE,2024-09-20 18:58:34.529606
230,3,3,10,0,2024-09-20 18:55:49,IN_SERVICE,2024-09-20 18:58:34.529606
231,2,1,13,0,2024-09-20 18:57:51,IN_SERVICE,2024-09-20 18:58:34.529606
232,6,2,12,0,2024-09-20 18:55:28,IN_SERVICE,2024-09-20 18:58:34.529606
234,10,5,5,0,2024-09-20 18:55:31,IN_SERVICE,2024-09-20 18:58:34.529606
235,0,4,20,0,2024-09-20 16:01:57,IN_SERVICE,2024-09-20 18:58:34.529606
236,5,0,11,0,2024-09-20 18:55:21,IN_SERVICE,2024-09-20 18:58:34.529606
237,13,0,3,0,2024-09-20 18:57:39,IN_SERVICE,2024-09-20 18:58:34.529606
239,5,0,15,0,2024-09-20 18:57:20,IN_SERVICE,2024-09-20 18:58:34.529606
241,2,3,7,0,2024-09-20 18:55:55,IN_SERVICE,2024-09-20 18:58:34.529606
242,5,0,27,0,2024-09-20 18:55:47,IN_SERVICE,2024-09-20 18:58:34.529606
245,0,1,15,0,2024-09-20 18:57:04,IN_SERVICE,2024-09-20 18:58:34.529606
247,1,1,16,0,2024-09-20 18:54:32,IN_SERVICE,2024-09-20 18:58:34.529606
248,2,1,21,0,2024-09-20 18:55:15,IN_SERVICE,2024-09-20 18:58:34.529606
251,9,2,1,0,2024-09-20 18:57:10,IN_SERVICE,2024-09-20 18:58:34.529606
252,16,0,7,0,2024-09-20 18:55:13,IN_SERVICE,2024-09-20 18:58:34.529606
253,2,2,12,0,2024-09-20 18:57:21,IN_SERVICE,2024-09-20 18:58:34.529606
254,12,3,1,0,2024-09-20 18:56:38,IN_SERVICE,2024-09-20 18:58:34.529606
255,3,0,17,0,2024-09-20 18:56:11,IN_SERVICE,2024-09-20 18:58:34.529606
257,0,1,23,0,2024-09-20 18:56:32,IN_SERVICE,2024-09-20 18:58:34.529606
258,1,0,15,0,2024-09-20 18:56:01,IN_SERVICE,2024-09-20 18:58:34.529606
259,7,3,6,0,2024-09-20 18:56:06,IN_SERVICE,2024-09-20 18:58:34.529606
260,1,2,9,0,2024-09-20 18:57:37,IN_SERVICE,2024-09-20 18:58:34.529606
261,13,1,2,0,2024-09-20 18:56:05,IN_SERVICE,2024-09-20 18:58:34.529606
262,7,5,4,1,2024-09-20 18:55:39,IN_SERVICE,2024-09-20 18:58:34.529606
263,16,3,1,0,2024-09-20 18:58:05,IN_SERVICE,2024-09-20 18:58:34.529606
264,11,1,4,0,2024-09-20 18:55:12,IN_SERVICE,2024-09-20 18:58:34.529606
265,24,2,2,0,2024-09-20 18:55:38,IN_SERVICE,2024-09-20 18:58:34.529606
267,0,1,15,0,2024-09-20 18:56:48,IN_SERVICE,2024-09-20 18:58:34.529606
268,27,5,4,0,2024-09-20 18:54:56,IN_SERVICE,2024-09-20 18:58:34.529606
269,4,0,14,0,2024-09-20 18:55:32,IN_SERVICE,2024-09-20 18:58:34.529606
270,21,2,5,0,2024-09-20 18:57:37,IN_SERVICE,2024-09-20 18:58:34.529606
271,6,3,11,0,2024-09-20 18:57:12,IN_SERVICE,2024-09-20 18:58:34.529606
273,11,0,5,1,2024-09-20 18:56:59,IN_SERVICE,2024-09-20 18:58:34.529606
275,7,2,11,0,2024-09-20 18:56:49,IN_SERVICE,2024-09-20 18:58:34.529606
277,13,3,1,0,2024-09-20 18:58:04,IN_SERVICE,2024-09-20 18:58:34.529606
278,0,4,12,0,2024-09-20 18:55:07,IN_SERVICE,2024-09-20 18:58:34.529606
280,11,4,13,0,2024-09-20 18:56:26,IN_SERVICE,2024-09-20 18:58:34.529606
281,16,4,4,0,2024-09-20 18:55:17,IN_SERVICE,2024-09-20 18:58:34.529606
284,10,3,7,0,2024-09-20 18:55:47,IN_SERVICE,2024-09-20 18:58:34.529606
289,5,7,12,0,2024-09-20 18:55:13,IN_SERVICE,2024-09-20 18:58:34.529606
291,2,2,12,0,2024-09-20 17:52:46,IN_SERVICE,2024-09-20 18:58:34.529606
299,9,3,7,0,2024-09-20 18:57:37,IN_SERVICE,2024-09-20 18:58:34.529606
301,18,2,0,0,2024-09-20 18:56:28,IN_SERVICE,2024-09-20 18:58:34.529606
302,12,2,2,0,2024-09-20 18:56:39,IN_SERVICE,2024-09-20 18:58:34.529606
304,10,1,9,0,2024-09-20 18:55:27,IN_SERVICE,2024-09-20 18:58:34.529606
307,11,1,0,0,2024-09-20 18:55:14,IN_SERVICE,2024-09-20 18:58:34.529606
308,8,5,15,0,2024-09-20 18:55:51,IN_SERVICE,2024-09-20 18:58:34.529606
309,7,0,9,0,2024-09-20 18:56:51,IN_SERVICE,2024-09-20 18:58:34.529606
310,9,2,1,0,2024-09-20 18:57:35,IN_SERVICE,2024-09-20 18:58:34.529606
311,5,0,11,0,2024-09-20 18:56:21,IN_SERVICE,2024-09-20 18:58:34.529606
316,13,3,12,0,2024-09-20 18:55:39,IN_SERVICE,2024-09-20 18:58:34.529606
318,13,0,7,0,2024-09-20 18:57:44,IN_SERVICE,2024-09-20 18:58:34.529606
322,0,2,18,0,2024-09-20 18:56:17,IN_SERVICE,2024-09-20 18:58:34.529606
323,1,2,21,0,2024-09-20 18:57:11,IN_SERVICE,2024-09-20 18:58:34.529606
324,3,1,12,0,2024-09-20 18:46:14,IN_SERVICE,2024-09-20 18:58:34.529606
327,12,0,0,0,2024-09-19 23:48:07,IN_SERVICE,2024-09-20 18:58:34.529606
329,6,1,13,0,2024-09-20 18:56:00,IN_SERVICE,2024-09-20 18:58:34.529606
330,3,1,16,0,2024-09-20 18:56:40,IN_SERVICE,2024-09-20 18:58:34.529606
333,3,1,16,0,2024-09-20 18:55:28,IN_SERVICE,2024-09-20 18:58:34.529606
335,23,1,3,0,2024-09-20 18:57:10,IN_SERVICE,2024-09-20 18:58:34.529606
336,3,1,24,0,2024-09-20 18:55:20,IN_SERVICE,2024-09-20 18:58:34.529606
340,7,0,13,0,2024-09-20 18:55:48,IN_SERVICE,2024-09-20 18:58:34.529606
342,8,0,12,0,2024-09-20 18:56:21,IN_SERVICE,2024-09-20 18:58:34.529606
348,5,0,7,0,2024-09-20 18:57:36,IN_SERVICE,2024-09-20 18:58:34.529606
349,1,1,14,0,2024-09-20 18:57:59,IN_SERVICE,2024-09-20 18:58:34.529606
353,15,1,12,0,2024-09-20 18:55:27,IN_SERVICE,2024-09-20 18:58:34.529606
355,4,2,10,0,2024-09-20 18:56:38,IN_SERVICE,2024-09-20 18:58:34.529606
358,2,1,17,0,2024-09-20 18:55:46,IN_SERVICE,2024-09-20 18:58:34.529606
359,0,5,15,0,2024-09-20 18:58:07,IN_SERVICE,2024-09-20 18:58:34.529606
361,0,3,17,0,2024-09-20 18:57:22,IN_SERVICE,2024-09-20 18:58:34.529606
362,7,1,4,0,2024-09-20 18:55:33,IN_SERVICE,2024-09-20 18:58:34.529606
363,15,1,0,0,2024-09-20 18:56:08,IN_SERVICE,2024-09-20 18:58:34.529606
364,3,5,20,0,2024-09-20 18:56:30,IN_SERVICE,2024-09-20 18:58:34.529606
366,4,0,8,0,2024-09-20 18:55:42,IN_SERVICE,2024-09-20 18:58:34.529606
367,16,0,0,0,2024-09-20 18:57:07,IN_SERVICE,2024-09-20 18:58:34.529606
368,1,4,7,0,2024-09-20 18:56:31,IN_SERVICE,2024-09-20 18:58:34.529606
369,10,0,6,0,2024-09-20 18:58:00,IN_SERVICE,2024-09-20 18:58:34.529606
370,16,1,3,0,2024-09-20 18:55:35,IN_SERVICE,2024-09-20 18:58:34.529606
371,9,0,3,0,2024-09-20 04:05:32,IN_SERVICE,2024-09-20 18:58:34.529606
372,17,3,0,0,2024-09-20 18:56:03,IN_SERVICE,2024-09-20 18:58:34.529606
373,2,2,16,0,2024-09-20 18:57:03,IN_SERVICE,2024-09-20 18:58:34.529606
374,15,0,1,0,2024-09-20 18:55:59,IN_SERVICE,2024-09-20 18:58:34.529606
375,11,0,5,0,2024-09-20 10:19:12,IN_SERVICE,2024-09-20 18:58:34.529606
376,8,3,13,0,2024-09-20 18:55:17,IN_SERVICE,2024-09-20 18:58:34.529606
378,2,3,15,0,2024-09-20 18:55:22,IN_SERVICE,2024-09-20 18:58:34.529606
379,9,1,10,0,2024-09-20 18:57:55,IN_SERVICE,2024-09-20 18:58:34.529606
381,7,1,8,0,2024-09-20 18:57:31,IN_SERVICE,2024-09-20 18:58:34.529606
382,14,2,0,0,2024-09-20 18:56:28,IN_SERVICE,2024-09-20 18:58:34.529606
383,4,2,14,0,2024-09-20 18:56:51,IN_SERVICE,2024-09-20 18:58:34.529606
384,2,2,14,0,2024-09-20 18:56:36,IN_SERVICE,2024-09-20 18:58:34.529606
385,7,1,8,0,2024-09-20 18:57:03,IN_SERVICE,2024-09-20 18:58:34.529606
386,2,0,6,0,2024-09-20 18:56:25,IN_SERVICE,2024-09-20 18:58:34.529606
387,0,1,15,0,2024-09-20 18:57:24,IN_SERVICE,2024-09-20 18:58:34.529606
392,11,0,5,0,2024-09-20 18:56:31,IN_SERVICE,2024-09-20 18:58:34.529606
393,15,1,12,1,2024-09-20 18:55:36,IN_SERVICE,2024-09-20 18:58:34.529606
395,1,0,15,0,2024-09-20 18:56:35,IN_SERVICE,2024-09-20 18:58:34.529606
400,7,4,9,0,2024-09-20 18:58:05,IN_SERVICE,2024-09-20 18:58:34.529606
403,21,3,7,0,2024-09-20 18:56:28,IN_SERVICE,2024-09-20 18:58:34.529606
407,14,2,0,0,2024-09-20 03:45:22,IN_SERVICE,2024-09-20 18:58:34.529606
408,11,2,3,0,2024-09-20 18:57:10,IN_SERVICE,2024-09-20 18:58:34.529606
412,4,2,6,0,2024-09-20 18:57:44,IN_SERVICE,2024-09-20 18:58:34.529606
413,3,0,5,0,2024-09-20 18:56:03,IN_SERVICE,2024-09-20 18:58:34.529606
414,2,1,13,0,2024-09-20 18:56:26,IN_SERVICE,2024-09-20 18:58:34.529606
416,1,2,24,0,2024-09-20 18:56:06,IN_SERVICE,2024-09-20 18:58:34.529606
417,1,3,16,0,2024-09-20 18:56:47,IN_SERVICE,2024-09-20 18:58:34.529606
418,1,5,10,0,2024-09-20 18:57:27,IN_SERVICE,2024-09-20 18:58:34.529606
420,0,0,16,0,2024-09-20 18:55:36,IN_SERVICE,2024-09-20 18:58:34.529606
422,13,3,0,0,2024-09-20 18:57:28,IN_SERVICE,2024-09-20 18:58:34.529606
423,8,0,4,0,2024-09-20 18:55:42,IN_SERVICE,2024-09-20 18:58:34.529606
424,11,0,1,0,2024-09-20 18:57:45,IN_SERVICE,2024-09-20 18:58:34.529606
425,18,0,2,0,2024-09-20 18:51:14,IN_SERVICE,2024-09-20 18:58:34.529606
426,1,6,13,0,2024-09-20 18:56:43,IN_SERVICE,2024-09-20 18:58:34.529606
427,9,3,4,0,2024-09-20 18:55:52,IN_SERVICE,2024-09-20 18:58:34.529606
428,0,0,20,0,2024-09-20 18:55:16,IN_SERVICE,2024-09-20 18:58:34.529606
429,10,0,6,0,2024-09-20 18:55:12,IN_SERVICE,2024-09-20 18:58:34.529606
431,11,1,8,0,2024-09-20 18:56:46,IN_SERVICE,2024-09-20 18:58:34.529606
432,9,1,18,0,2024-09-20 18:57:45,IN_SERVICE,2024-09-20 18:58:34.529606
433,13,6,5,0,2024-09-20 18:57:00,IN_SERVICE,2024-09-20 18:58:34.529606
434,7,2,11,0,2024-09-20 18:55:08,IN_SERVICE,2024-09-20 18:58:34.529606
435,19,5,0,0,2024-09-20 09:03:15,IN_SERVICE,2024-09-20 18:58:34.529606
436,5,2,9,0,2024-09-20 18:56:57,IN_SERVICE,2024-09-20 18:58:34.529606
440,4,1,11,0,2024-09-20 18:57:53,IN_SERVICE,2024-09-20 18:58:34.529606
441,2,1,17,0,2024-09-20 18:55:36,IN_SERVICE,2024-09-20 18:58:34.529606
444,1,2,20,1,2024-09-20 18:57:03,IN_SERVICE,2024-09-20 18:58:34.529606
448,8,1,23,0,2024-09-20 18:57:54,IN_SERVICE,2024-09-20 18:58:34.529606
449,13,6,5,0,2024-09-20 18:58:00,IN_SERVICE,2024-09-20 18:58:34.529606
453,11,4,5,0,2024-09-20 18:58:05,IN_SERVICE,2024-09-20 18:58:34.529606
454,3,2,7,0,2024-09-20 18:56:41,IN_SERVICE,2024-09-20 18:58:34.529606
455,8,7,1,0,2024-09-20 18:57:12,IN_SERVICE,2024-09-20 18:58:34.529606
457,7,5,4,0,2024-09-20 18:57:12,IN_SERVICE,2024-09-20 18:58:34.529606
458,12,4,12,0,2024-09-20 18:55:52,IN_SERVICE,2024-09-20 18:58:34.529606
460,5,4,7,0,2024-09-20 18:57:49,IN_SERVICE,2024-09-20 18:58:34.529606
461,2,3,15,0,2024-09-20 18:57:14,IN_SERVICE,2024-09-20 18:58:34.529606
464,1,1,26,0,2024-09-20 18:56:33,IN_SERVICE,2024-09-20 18:58:34.529606
465,5,0,7,0,2024-09-20 18:56:42,IN_SERVICE,2024-09-20 18:58:34.529606
466,0,1,19,0,2024-09-20 18:56:56,IN_SERVICE,2024-09-20 18:58:34.529606
467,1,1,10,0,2024-09-20 18:56:32,IN_SERVICE,2024-09-20 18:58:34.529606
468,1,0,7,0,2024-09-20 18:57:18,IN_SERVICE,2024-09-20 18:58:34.529606
469,5,2,9,1,2024-09-20 18:55:56,IN_SERVICE,2024-09-20 18:58:34.529606
