last_refresh,station_id,perc_libres
2024-09-20 18:58:34.529606,101,0.0
2024-09-20 18:58:34.529606,102,0.05
2024-09-20 18:58:34.529606,104,0.03333333333333333
2024-09-20 18:58:34.529606,107,0.1875
2024-09-20 18:58:34.529606,111,0.06666666666666667
2024-09-20 18:58:34.529606,112,0.15
2024-09-20 18:58:34.529606,114,0.25
2024-09-20 18:58:34.529606,116,0.3333333333333333
2024-09-20 18:58:34.529606,117,0.05
2024-09-20 18:58:34.529606,118,0.25
2024-09-20 18:58:34.529606,120,0.3157894736842105
2024-09-20 18:58:34.529606,121,0.1
2024-09-20 18:58:34.529606,122,0.75
2024-09-20 18:58:34.529606,124,0.25
2024-09-20 18:58:34.529606,126,0.875
2024-09-20 18:58:34.529606,128,0.32142857142857145
2024-09-20 18:58:34.529606,130,0.575
2024-09-20 18:58:34.529606,131,0.25
2024-09-20 18:58:34.529606,132,0.25
2024-09-20 18:58:34.529606,134,0.9166666666666666
2024-09-20 18:58:34.529606,135,0.0
2024-09-20 18:58:34.529606,137,0.16666666666666666
2024-09-20 18:58:34.529606,138,0.75
2024-09-20 18:58:34.529606,144,0.1
2024-09-20 18:58:34.529606,146,0.15
2024-09-20 18:58:34.529606,148,0.875
2024-09-20 18:58:34.529606,149,0.0
2024-09-20 18:58:34.529606,150,0.16666666666666666
2024-09-20 18:58:34.529606,152,0.10714285714285714
2024-09-20 18:58:34.529606,153,0.2
2024-09-20 18:58:34.529606,155,1.0
2024-09-20 18:58:34.529606,156,0.1
2024-09-20 18:58:34.529606,158,0.25
2024-09-20 18:58:34.529606,161,0.15
2024-09-20 18:58:34.529606,162,0.15
2024-09-20 18:58:34.529606,163,0.9
2024-09-20 18:58:34.529606,164,0.0
2024-09-20 18:58:34.529606,165,0.3333333333333333
2024-09-20 18:58:34.529606,166,0.5833333333333334
2024-09-20 18:58:34.529606,167,0.25
2024-09-20 18:58:34.529606,168,0.0
2024-09-20 18:58:34.529606,169,0.35
2024-09-20 18:58:34.529606,171,0.1
2024-09-20 18:58:34.529606,172,0.0625
2024-09-20 18:58:34.529606,174,0.25
2024-09-20 18:58:34.529606,175,0.7407407407407407
2024-09-20 18:58:34.529606,176,0.9375
2024-09-20 18:58:34.529606,177,0.75
2024-09-20 18:58:34.529606,179,0.5
2024-09-20 18:58:34.529606,181,0.1
2024-09-20 18:58:34.529606,182,0.05
2024-09-20 18:58:34.529606,183,0.17857142857142858
2024-09-20 18:58:34.529606,184,0.0
2024-09-20 18:58:34.529606,186,0.1
2024-09-20 18:58:34.529606,187,0.0
2024-09-20 18:58:34.529606,188,0.0
2024-09-20 18:58:34.529606,189,0.2
2024-09-20 18:58:34.529606,190,0.1
2024-09-20 18:58:34.529606,191,0.0
2024-09-20 18:58:34.529606,193,0.1
2024-09-20 18:58:34.529606,194,0.5625
2024-09-20 18:58:34.529606,196,0.05
2024-09-20 18:58:34.529606,197,0.3157894736842105
2024-09-20 18:58:34.529606,199,0.1
2024-09-20 18:58:34.529606,200,0.125
2024-09-20 18:58:34.529606,202,0.3
2024-09-20 18:58:34.529606,203,0.4166666666666667
2024-09-20 18:58:34.529606,204,0.08333333333333333
2024-09-20 18:58:34.529606,206,0.1875
2024-09-20 18:58:34.529606,207,1.0
2024-09-20 18:58:34.529606,208,0.05
2024-09-20 18:58:34.529606,210,0.15
2024-09-20 18:58:34.529606,212,0.15
2024-09-20 18:58:34.529606,213,0.05
2024-09-20 18:58:34.529606,215,0.25
2024-09-20 18:58:34.529606,216,0.05
2024-09-20 18:58:34.529606,219,0.8695652173913043
2024-09-20 18:58:34.529606,220,0.4
2024-09-20 18:58:34.529606,222,0.05
2024-09-20 18:58:34.529606,223,0.25
2024-09-20 18:58:34.529606,227,0.0
2024-09-20 18:58:34.529606,228,0.06666666666666667
2024-09-20 18:58:34.529606,229,0.16666666666666666
2024-09-20 18:58:34.529606,230,0.1875
2024-09-20 18:58:34.529606,231,0.125
2024-09-20 18:58:34.529606,232,0.3
2024-09-20 18:58:34.529606,234,0.5
2024-09-20 18:58:34.529606,235,0.0
2024-09-20 18:58:34.529606,236,0.3125
2024-09-20 18:58:34.529606,237,0.8125
2024-09-20 18:58:34.529606,239,0.25
2024-09-20 18:58:34.529606,241,0.16666666666666666
2024-09-20 18:58:34.529606,242,0.15625
2024-09-20 18:58:34.529606,245,0.0
2024-09-20 18:58:34.529606,247,0.05555555555555555
2024-09-20 18:58:34.529606,248,0.08333333333333333
2024-09-20 18:58:34.529606,251,0.75
2024-09-20 18:58:34.529606,252,0.6956521739130435
2024-09-20 18:58:34.529606,253,0.125
2024-09-20 18:58:34.529606,254,0.75
2024-09-20 18:58:34.529606,255,0.15
2024-09-20 18:58:34.529606,257,0.0
2024-09-20 18:58:34.529606,258,0.0625
2024-09-20 18:58:34.529606,259,0.4375
2024-09-20 18:58:34.529606,260,0.08333333333333333
2024-09-20 18:58:34.529606,261,0.8125
2024-09-20 18:58:34.529606,262,0.4375
2024-09-20 18:58:34.529606,263,0.8
2024-09-20 18:58:34.529606,264,0.6875
2024-09-20 18:58:34.529606,265,0.8571428571428571
2024-09-20 18:58:34.529606,267,0.0
2024-09-20 18:58:34.529606,268,0.75
2024-09-20 18:58:34.529606,269,0.2222222222222222
2024-09-20 18:58:34.529606,270,0.75
2024-09-20 18:58:34.529606,271,0.3
2024-09-20 18:58:34.529606,273,0.6875
2024-09-20 18:58:34.529606,275,0.35
2024-09-20 18:58:34.529606,277,0.7647058823529411
2024-09-20 18:58:34.529606,278,0.0
2024-09-20 18:58:34.529606,280,0.39285714285714285
2024-09-20 18:58:34.529606,281,0.6666666666666666
2024-09-20 18:58:34.529606,284,0.5
2024-09-20 18:58:34.529606,289,0.20833333333333334
2024-09-20 18:58:34.529606,291,0.125
2024-09-20 18:58:34.529606,299,0.47368421052631576
2024-09-20 18:58:34.529606,301,0.9
2024-09-20 18:58:34.529606,302,0.75
2024-09-20 18:58:34.529606,304,0.5
2024-09-20 18:58:34.529606,307,0.9166666666666666
2024-09-20 18:58:34.529606,308,0.2857142857142857
2024-09-20 18:58:34.529606,309,0.4375
2024-09-20 18:58:34.529606,310,0.75
2024-09-20 18:58:34.529606,311,0.3125
2024-09-20 18:58:34.529606,316,0.4642857142857143
2024-09-20 18:58:34.529606,318,0.65
2024-09-20 18:58:34.529606,322,0.0
2024-09-20 18:58:34.529606,323,0.041666666666666664
2024-09-20 18:58:34.529606,324,0.1875
2024-09-20 18:58:34.529606,327,1.0
2024-09-20 18:58:34.529606,329,0.3
2024-09-20 18:58:34.529606,330,0.15
2024-09-20 18:58:34.529606,333,0.15
2024-09-20 18:58:34.529606,335,0.8518518518518519
2024-09-20 18:58:34.529606,336,0.10714285714285714
2024-09-20 18:58:34.529606,340,0.35
2024-09-20 18:58:34.529606,342,0.4
2024-09-20 18:58:34.529606,348,0.4166666666666667
2024-09-20 18:58:34.529606,349,0.0625
2024-09-20 18:58:34.529606,353,0.5357142857142857
2024-09-20 18:58:34.529606,355,0.25
2024-09-20 18:58:34.529606,358,0.1
2024-09-20 18:58:34.529606,359,0.0
2024-09-20 18:58:34.529606,361,0.0
2024-09-20 18:58:34.529606,362,0.5833333333333334
2024-09-20 18:58:34.529606,363,0.9375
2024-09-20 18:58:34.529606,364,0.10714285714285714
2024-09-20 18:58:34.529606,366,0.3333333333333333
2024-09-20 18:58:34.529606,367,1.0
2024-09-20 18:58:34.529606,368,0.08333333333333333
2024-09-20 18:58:34.529606,369,0.625
2024-09-20 18:58:34.529606,370,0.8
2024-09-20 18:58:34.529606,371,0.75
2024-09-20 18:58:34.529606,372,0.85
2024-09-20 18:58:34.529606,373,0.1
2024-09-20 18:58:34.529606,374,0.9375
2024-09-20 18:58:34.529606,375,0.6875
2024-09-20 18:58:34.529606,376,0.3333333333333333
2024-09-20 18:58:34.529606,378,0.1
2024-09-20 18:58:34.529606,379,0.45
2024-09-20 18:58:34.529606,381,0.4375
2024-09-20 18:58:34.529606,382,0.875
2024-09-20 18:58:34.529606,383,0.2
2024-09-20 18:58:34.529606,384,0.1111111111111111
2024-09-20 18:58:34.529606,385,0.4375
2024-09-20 18:58:34.529606,386,0.25
2024-09-20 18:58:34.529606,387,0.0
2024-09-20 18:58:34.529606,392,0.6875
2024-09-20 18:58:34.529606,393,0.5357142857142857
2024-09-20 18:58:34.529606,395,0.0625
2024-09-20 18:58:34.529606,400,0.35
2024-09-20 18:58:34.529606,403,0.6774193548387096
2024-09-20 18:58:34.529606,407,0.875
2024-09-20 18:58:34.529606,408,0.6875
2024-09-20 18:58:34.529606,412,0.3333333333333333
2024-09-20 18:58:34.529606,413,0.375
2024-09-20 18:58:34.529606,414,0.125
2024-09-20 18:58:34.529606,416,0.037037037037037035
2024-09-20 18:58:34.529606,417,0.05
2024-09-20 18:58:34.529606,418,0.0625
2024-09-20 18:58:34.529606,420,0.0
2024-09-20 18:58:34.529606,422,0.8125
2024-09-20 18:58:34.529606,423,0.6666666666666666
2024-09-20 18:58:34.529606,424,0.9166666666666666
2024-09-20 18:58:34.529606,425,0.9
2024-09-20 18:58:34.529606,426,0.05
2024-09-20 18:58:34.529606,427,0.5625
2024-09-20 18:58:34.529606,428,0.0
2024-09-20 18:58:34.529606,429,0.625
2024-09-20 18:58:34.529606,431,0.55
2024-09-20 18:58:34.529606,432,0.32142857142857145
2024-09-20 18:58:34.529606,433,0.5416666666666666
2024-09-20 18:58:34.529606,434,0.35
2024-09-20 18:58:34.529606,435,0.7916666666666666
2024-09-20 18:58:34.529606,436,0.3125
2024-09-20 18:58:34.529606,440,0.25
2024-09-20 18:58:34.529606,441,0.1
2024-09-20 18:58:34.529606,444,0.043478260869565216
2024-09-20 18:58:34.529606,448,0.25
2024-09-20 18:58:34.529606,449,0.5416666666666666
2024-09-20 18:58:34.529606,453,0.55
2024-09-20 18:58:34.529606,454,0.25
2024-09-20 18:58:34.529606,455,0.5
2024-09-20 18:58:34.529606,457,0.4375
2024-09-20 18:58:34.529606,458,0.42857142857142855
2024-09-20 18:58:34.529606,460,0.3125
2024-09-20 18:58:34.529606,461,0.1
2024-09-20 18:58:34.529606,464,0.03571428571428571
2024-09-20 18:58:34.529606,465,0.4166666666666667
2024-09-20 18:58:34.529606,466,0.0
2024-09-20 18:58:34.529606,467,0.08333333333333333
2024-09-20 18:58:34.529606,468,0.125
2024-09-20 18:58:34.529606,469,0.3125
2024-09-20 18:58:34.529606,471,0.0
2024-09-20 18:58:34.529606,472,0.125
2024-09-20 18:58:34.529606,473,0.5833333333333334
2024-09-20 18:58:34.529606,474,0.1875
2024-09-20 18:58:34.529606,475,0.25
2024-09-20 18:58:34.529606,476,0.25
2024-09-20 18:58:34.529606,477,0.08333333333333333
2024-09-20 18:58:34.529606,478,0.08333333333333333
2024-09-20 18:58:34.529606,479,0.20833333333333334
2024-09-20 18:58:34.529606,480,0.4166666666666667
2024-09-20 18:58:34.529606,481,0.9375
2024-09-20 18:58:34.529606,482,0.16666666666666666
2024-09-20 18:58:34.529606,483,0.25
2024-09-20 18:58:34.529606,484,0.6666666666666666
2024-09-20 18:58:34.529606,486,0.08333333333333333
2024-09-20 18:58:34.529606,487,0.4166666666666667
2024-09-20 18:58:34.529606,488,0.6666666666666666
2024-09-20 18:58:34.529606,489,0.125
2024-09-20 18:58:34.529606,490,0.125
2024-09-20 18:58:34.529606,491,0.375
2024-09-20 18:58:34.529606,492,0.05
2024-09-20 18:58:34.529606,493,0.125
2024-09-20 18:58:34.529606,494,0.3333333333333333
2024-09-20 18:58:34.529606,496,0.08333333333333333
2024-09-20 18:58:34.529606,497,0.0
2024-09-20 18:58:34.529606,498,0.16666666666666666
2024-09-20 18:58:34.529606,499,0.375
2024-09-20 18:58:34.529606,500,0.0
2024-09-20 18:58:34.529606,501,0.125
2024-09-20 18:58:34.529606,502,0.0625
2024-09-20 18:58:34.529606,503,0.5
2024-09-20 18:58:34.529606,504,0.08333333333333333
2024-09-20 18:58:34.529606,505,0.0
2024-09-20 18:58:34.529606,506,0.6
2024-09-20 18:58:34.529606,507,0.5833333333333334
2024-09-20 18:58:34.529606,508,0.75
2024-09-20 18:58:34.529606,509,0.25
2024-09-20 18:58:34.529606,511,0.0
2024-09-20 18:58:34.529606,512,0.05263157894736842
2024-09-20 18:58:34.529606,513,0.4166666666666667
2024-09-20 18:58:34.529606,515,0.4
2024-09-20 18:58:34.529606,516,0.1
2024-09-20 18:58:34.529606,517,0.0625
2024-09-20 18:58:34.529606,518,0.0
2024-09-20 18:58:34.529606,519,0.15
2024-09-20 18:58:34.529606,520,0.15
2024-09-20 18:58:34.529606,521,0.0
2024-09-20 18:58:34.529606,522,0.375
2024-09-20 18:58:34.529606,524,0.16666666666666666
2024-09-20 18:58:34.529606,525,0.3125
2024-09-20 18:58:34.529606,526,0.4166666666666667
2024-09-20 18:58:34.529606,527,0.25
2024-09-20 18:58:34.529606,528,0.8125
2024-09-20 18:58:34.529606,529,0.0
2024-09-20 18:58:34.529606,530,0.4
2024-09-20 18:58:34.529606,531,0.45
2024-09-20 18:58:34.529606,532,0.05
2024-09-20 18:58:34.529606,533,0.65
2024-09-20 18:58:34.529606,534,0.08333333333333333
2024-09-20 18:58:34.529606,535,0.4
2024-09-20 18:58:34.529606,536,0.05
2024-09-20 18:58:34.529606,537,0.16666666666666666
2024-09-20 18:58:34.529606,538,0.06666666666666667
2024-09-20 18:58:34.529606,539,0.75
2024-09-20 18:58:34.529606,540,0.05555555555555555
2024-09-20 18:58:34.529606,541,0.5
2024-09-20 18:58:34.529606,542,0.125
2024-09-20 18:58:34.529606,543,0.625
2024-09-20 18:58:34.529606,544,0.0
2024-09-20 18:58:34.529606,545,0.2
2024-09-20 18:58:34.529606,546,0.875
2024-09-20 18:58:34.529606,547,0.1
2024-09-20 18:58:34.529606,548,0.8
2024-09-20 18:58:34.529606,549,0.875
2024-09-20 18:58:34.529606,550,0.7
2024-09-20 18:58:34.529606,551,0.5
2024-09-20 18:58:34.529606,552,0.08333333333333333
2024-09-20 18:58:34.529606,553,0.0
2024-09-20 18:58:34.529606,554,0.0625
2024-09-20 18:58:34.529606,556,0.0
2024-09-20 19:01:40.357215,2,0.1
2024-09-20 19:01:40.357215,3,0.0
2024-09-20 19:01:40.357215,4,0.15
2024-09-20 19:01:40.357215,5,0.023809523809523808
2024-09-20 19:01:40.357215,6,0.15
2024-09-20 19:01:40.357215,7,0.08333333333333333
2024-09-20 19:01:40.357215,8,0.041666666666666664
2024-09-20 19:01:40.357215,9,0.08333333333333333
2024-09-20 19:01:40.357215,12,0.0625
2024-09-20 19:01:40.357215,13,0.03333333333333333
2024-09-20 19:01:40.357215,14,0.23333333333333334
2024-09-20 19:01:40.357215,17,0.35
2024-09-20 19:01:40.357215,21,0.8260869565217391
2024-09-20 19:01:40.357215,22,0.05
2024-09-20 19:01:40.357215,24,0.0
2024-09-20 19:01:40.357215,25,0.06666666666666667
2024-09-20 19:01:40.357215,26,0.0
2024-09-20 19:01:40.357215,27,0.05
2024-09-20 19:01:40.357215,29,0.3103448275862069
2024-09-20 19:01:40.357215,32,0.0
2024-09-20 19:01:40.357215,33,0.05
2024-09-20 19:01:40.357215,35,0.0
2024-09-20 19:01:40.357215,36,0.0
2024-09-20 19:01:40.357215,38,0.0
2024-09-20 19:01:40.357215,41,0.15
2024-09-20 19:01:40.357215,43,0.25
2024-09-20 19:01:40.357215,44,0.05
2024-09-20 19:01:40.357215,45,0.0
2024-09-20 19:01:40.357215,46,0.3888888888888889
2024-09-20 19:01:40.357215,48,0.0625
2024-09-20 19:01:40.357215,49,0.5625
2024-09-20 19:01:40.357215,50,0.65
2024-09-20 19:01:40.357215,54,0.15
2024-09-20 19:01:40.357215,56,0.0
2024-09-20 19:01:40.357215,57,0.0
2024-09-20 19:01:40.357215,58,0.0
2024-09-20 19:01:40.357215,59,0.05
2024-09-20 19:01:40.357215,60,0.4
2024-09-20 19:01:40.357215,61,0.2727272727272727
2024-09-20 19:01:40.357215,63,0.0
2024-09-20 19:01:40.357215,64,0.05
2024-09-20 19:01:40.357215,65,0.2
2024-09-20 19:01:40.357215,66,0.1
2024-09-20 19:01:40.357215,68,0.6875
2024-09-20 19:01:40.357215,69,0.0
2024-09-20 19:01:40.357215,70,0.16666666666666666
2024-09-20 19:01:40.357215,71,0.06666666666666667
2024-09-20 19:01:40.357215,73,0.9
2024-09-20 19:01:40.357215,74,0.3
2024-09-20 19:01:40.357215,75,0.05
2024-09-20 19:01:40.357215,76,0.0
2024-09-20 19:01:40.357215,77,0.0
2024-09-20 19:01:40.357215,79,0.2
2024-09-20 19:01:40.357215,80,0.08333333333333333
2024-09-20 19:01:40.357215,82,0.35
2024-09-20 19:01:40.357215,83,0.03571428571428571
2024-09-20 19:01:40.357215,85,0.1
2024-09-20 19:01:40.357215,86,0.65
2024-09-20 19:01:40.357215,87,0.0
2024-09-20 19:01:40.357215,89,0.0
2024-09-20 19:01:40.357215,91,0.125
2024-09-20 19:01:40.357215,92,0.4
2024-09-20 19:01:40.357215,93,0.1
2024-09-20 19:01:40.357215,94,0.06896551724137931
2024-09-20 19:01:40.357215,96,0.1875
2024-09-20 19:01:40.357215,98,0.0
2024-09-20 19:01:40.357215,99,0.15
2024-09-20 19:01:40.357215,101,0.0
2024-09-20 19:01:40.357215,102,0.05
2024-09-20 19:01:40.357215,104,0.03333333333333333
2024-09-20 19:01:40.357215,107,0.1875
2024-09-20 19:01:40.357215,111,0.06666666666666667
2024-09-20 19:01:40.357215,112,0.15
2024-09-20 19:01:40.357215,114,0.25
2024-09-20 19:01:40.357215,116,0.3333333333333333
2024-09-20 19:01:40.357215,117,0.05
2024-09-20 19:01:40.357215,118,0.25
2024-09-20 19:01:40.357215,120,0.3157894736842105
2024-09-20 19:01:40.357215,121,0.1
2024-09-20 19:01:40.357215,122,0.75
2024-09-20 19:01:40.357215,124,0.25
2024-09-20 19:01:40.357215,126,0.875
2024-09-20 19:01:40.357215,128,0.32142857142857145
2024-09-20 19:01:40.357215,130,0.575
2024-09-20 19:01:40.357215,131,0.25
2024-09-20 19:01:40.357215,132,0.25
2024-09-20 19:01:40.357215,134,0.9166666666666666
2024-09-20 19:01:40.357215,135,0.0
2024-09-20 19:01:40.357215,137,0.16666666666666666
2024-09-20 19:01:40.357215,138,0.75
2024-09-20 19:01:40.357215,144,0.1
2024-09-20 19:01:40.357215,146,0.15
2024-09-20 19:01:40.357215,148,0.875
2024-09-20 19:01:40.357215,149,0.0
2024-09-20 19:01:40.357215,150,0.16666666666666666
2024-09-20 19:01:40.357215,152,0.10714285714285714
2024-09-20 19:01:40.357215,153,0.2
2024-09-20 19:01:40.357215,155,1.0
2024-09-20 19:01:40.357215,156,0.1
2024-09-20 19:01:40.357215,158,0.25
2024-09-20 19:01:40.357215,161,0.15
2024-09-20 19:01:40.357215,162,0.15
2024-09-20 19:01:40.357215,163,0.9
2024-09-20 19:01:40.357215,164,0.0
2024-09-20 19:01:40.357215,165,0.3333333333333333
2024-09-20 19:01:40.357215,166,0.5833333333333334
2024-09-20 19:01:40.357215,167,0.25
2024-09-20 19:01:40.357215,168,0.0
2024-09-20 19:01:40.357215,169,0.35
2024-09-20 19:01:40.357215,171,0.1
2024-09-20 19:01:40.357215,172,0.0625
2024-09-20 19:01:40.357215,174,0.25
2024-09-20 19:01:40.357215,175,0.7407407407407407
2024-09-20 19:01:40.357215,176,0.9375
2024-09-20 19:01:40.357215,177,0.75
2024-09-20 19:01:40.357215,179,0.5
2024-09-20 19:01:40.357215,181,0.1
2024-09-20 19:01:40.357215,182,0.05
2024-09-20 19:01:40.357215,183,0.17857142857142858
2024-09-20 19:01:40.357215,184,0.0
2024-09-20 19:01:40.357215,186,0.1
2024-09-20 19:01:40.357215,187,0.0
2024-09-20 19:01:40.357215,188,0.0
2024-09-20 19:01:40.357215,189,0.2
2024-09-20 19:01:40.357215,190,0.1
2024-09-20 19:01:40.357215,191,0.0
2024-09-20 19:01:40.357215,193,0.1
2024-09-20 19:01:40.357215,194,0.5625
2024-09-20 19:01:40.357215,196,0.05
2024-09-20 19:01:40.357215,197,0.3157894736842105
2024-09-20 19:01:40.357215,199,0.1
2024-09-20 19:01:40.357215,200,0.125
2024-09-20 19:01:40.357215,202,0.3
2024-09-20 19:01:40.357215,203,0.4166666666666667
2024-09-20 19:01:40.357215,204,0.08333333333333333
2024-09-20 19:01:40.357215,206,0.1875
2024-09-20 19:01:40.357215,207,1.0
2024-09-20 19:01:40.357215,208,0.05
2024-09-20 19:01:40.357215,210,0.15
2024-09-20 19:01:40.357215,212,0.15
2024-09-20 19:01:40.357215,213,0.05
2024-09-20 19:01:40.357215,215,0.25
2024-09-20 19:01:40.357215,216,0.05
2024-09-20 19:01:40.357215,219,0.8695652173913043
2024-09-20 19:01:40.357215,220,0.4
2024-09-20 19:01:40.357215,222,0.05
2024-09-20 19:01:40.357215,223,0.25
2024-09-20 19:01:40.357215,227,0.0
2024-09-20 19:01:40.357215,228,0.06666666666666667
2024-09-20 19:01:40.357215,229,0.16666666666666666
2024-09-20 19:01:40.357215,230,0.1875
2024-09-20 19:01:40.357215,231,0.125
2024-09-20 19:01:40.357215,232,0.3
2024-09-20 19:01:40.357215,234,0.5
2024-09-20 19:01:40.357215,235,0.0
2024-09-20 19:01:40.357215,236,0.3125
2024-09-20 19:01:40.357215,237,0.8125
2024-09-20 19:01:40.357215,239,0.25
2024-09-20 19:01:40.357215,241,0.16666666666666666
2024-09-20 19:01:40.357215,242,0.15625
2024-09-20 19:01:40.357215,245,0.0
2024-09-20 19:01:40.357215,247,0.05555555555555555
2024-09-20 19:01:40.357215,248,0.08333333333333333
2024-09-20 19:01:40.357215,251,0.75
2024-09-20 19:01:40.357215,252,0.6956521739130435
2024-09-20 19:01:40.357215,253,0.125
2024-09-20 19:01:40.357215,254,0.75
2024-09-20 19:01:40.357215,255,0.15
2024-09-20 19:01:40.357215,257,0.0
2024-09-20 19:01:40.357215,258,0.0625
2024-09-20 19:01:40.357215,259,0.4375
2024-09-20 19:01:40.357215,260,0.08333333333333333
2024-09-20 19:01:40.357215,261,0.8125
2024-09-20 19:01:40.357215,262,0.4375
2024-09-20 19:01:40.357215,263,0.8
2024-09-20 19:01:40.357215,264,0.6875
2024-09-20 19:01:40.357215,265,0.8571428571428571
2024-09-20 19:01:40.357215,267,0.0
2024-09-20 19:01:40.357215,268,0.75
2024-09-20 19:01:40.357215,269,0.2222222222222222
2024-09-20 19:01:40.357215,270,0.75
2024-09-20 19:01:40.357215,271,0.3
2024-09-20 19:01:40.357215,273,0.6875
2024-09-20 19:01:40.357215,275,0.35
2024-09-20 19:01:40.357215,277,0.7647058823529411
2024-09-20 19:01:40.357215,278,0.0
2024-09-20 19:01:40.357215,280,0.39285714285714285
2024-09-20 19:01:40.357215,281,0.6666666666666666
2024-09-20 19:01:40.357215,284,0.5
2024-09-20 19:01:40.357215,289,0.20833333333333334
2024-09-20 19:01:40.357215,291,0.125
2024-09-20 19:01:40.357215,299,0.47368421052631576
2024-09-20 19:01:40.357215,301,0.9
2024-09-20 19:01:40.357215,302,0.75
2024-09-20 19:01:40.357215,304,0.5
2024-09-20 19:01:40.357215,307,0.9166666666666666
2024-09-20 19:01:40.357215,308,0.2857142857142857
2024-09-20 19:01:40.357215,309,0.4375
2024-09-20 19:01:40.357215,310,0.75
2024-09-20 19:01:40.357215,311,0.3125
2024-09-20 19:01:40.357215,316,0.4642857142857143
2024-09-20 19:01:40.357215,318,0.65
2024-09-20 19:01:40.357215,322,0.0
2024-09-20 19:01:40.357215,323,0.041666666666666664
2024-09-20 19:01:40.357215,324,0.1875
2024-09-20 19:01:40.357215,327,1.0
2024-09-20 19:01:40.357215,329,0.3
2024-09-20 19:01:40.357215,330,0.15
2024-09-20 19:01:40.357215,333,0.15
2024-09-20 19:01:40.357215,335,0.8518518518518519
2024-09-20 19:01:40.357215,336,0.10714285714285714
2024-09-20 19:01:40.357215,340,0.35
2024-09-20 19:01:40.357215,342,0.4
2024-09-20 19:01:40.357215,348,0.4166666666666667
2024-09-20 19:01:40.357215,349,0.0625
2024-09-20 19:01:40.357215,353,0.5357142857142857
2024-09-20 19:01:40.357215,355,0.25
2024-09-20 19:01:40.357215,358,0.1
2024-09-20 19:01:40.357215,359,0.0
2024-09-20 19:01:40.357215,361,0.0
2024-09-20 19:01:40.357215,362,0.5833333333333334
2024-09-20 19:01:40.357215,363,0.9375
2024-09-20 19:01:40.357215,364,0.10714285714285714
2024-09-20 19:01:40.357215,366,0.3333333333333333
2024-09-20 19:01:40.357215,367,1.0
2024-09-20 19:01:40.357215,368,0.08333333333333333
